tweet_id,favorite_count,retweet_count,retweeted
688211956440801280,2202,811,False
688179443353796608,2104,575,False
688116655151435777,2781,758,False
688064179421470721,1706,354,False
687841446767013888,5377,2452,False
687826841265172480,2707,1098,False
687818504314159109,2443,931,False
687807801670897665,2357,702,False
687732144991551489,1722,649,False
687704180304273409,2392,823,False
687664829264453632,1904,502,False
687494652870668288,1866,563,False
687480748861947905,1576,233,False
687476254459715584,1949,522,False
687460506001633280,2027,537,False
687399393394311168,1859,604,False
687317306314240000,19815,8977,False
687312378585812992,4284,1856,False
687127927494963200,5342,2223,False
687124485711986689,2144,495,False
687109925361856513,5699,2402,False
687102708889812993,2313,956,False
687096057537363968,2198,594,False
686947101016735744,8496,3127,False
686760001961103360,3465,1354,False
686749460672679938,3424,1420,False
686730991906516992,4070,1173,False
686683045143953408,2775,783,False
686618349602762752,3645,1335,False
686606069955735556,1859,535,False
686394059078897668,1714,680,False
686386521809772549,3204,862,False
686377065986265092,2166,552,False
686358356425093120,2147,654,False
686286779679375361,3942,1629,False
686050296934563840,2180,713,False
686035780142297088,1132,114,False
686034024800862208,3033,1121,False
686007916130873345,2439,399,False
686003207160610816,1799,611,False
685973236358713344,2067,513,False
685943807276412928,1601,579,False
685906723014619143,7370,2806,False
685681090388975616,1997,119,False
685667379192414208,2323,552,False
685663452032069632,3174,1422,False
685641971164143616,2882,760,False
685547936038666240,32344,15267,False
685532292383666176,2987,1136,False
685325112850124800,9289,3879,False
685321586178670592,2601,623,False
685315239903100929,3250,1019,False
685307451701334016,2040,429,False
685268753634967552,3044,1175,False
685198997565345792,2301,653,False
685169283572338688,4044,1401,False
684969860808454144,2355,360,False
684959798585110529,6712,3055,False
684940049151070208,3161,1021,False
684926975086034944,3426,455,False
684914660081053696,3451,1419,False
684902183876321280,1832,517,False
684880619965411328,2050,794,False
684830982659280897,34414,21205,False
684800227459624960,2692,981,False
684594889858887680,8760,3438,False
684588130326986752,4056,1378,False
684567543613382656,2964,1186,False
684538444857667585,2608,928,False
684481074559381504,3818,1145,False
684460069371654144,1934,546,False
684241637099323392,7978,3197,False
684225744407494656,1207,202,False
684222868335505415,3752,1330,False
684200372118904832,2116,1017,False
684195085588783105,1870,496,False
684188786104872960,3435,1144,False
684177701129875456,1988,652,False
684147889187209216,2942,1488,False
684122891630342144,1976,461,False
684097758874210310,4047,1402,False
683857920510050305,3746,1097,False
683852578183077888,1904,339,False
683849932751646720,2560,940,False
683834909291606017,2578,1090,False
683828599284170753,2751,1046,False
683773439333797890,3290,1316,False
683742671509258241,6354,3227,False
683515932363329536,7204,2821,False
683498322573824003,3117,942,False
683481228088049664,2618,976,False
683462770029932544,2383,659,False
683449695444799489,3820,1578,False
683391852557561860,7519,2355,False
683357973142474752,2858,900,False
683142553609318400,2826,1017,False
683111407806746624,3341,891,False
683098815881154561,2128,642,False
683078886620553216,1956,550,False
683030066213818368,2130,726,False
682962037429899265,36128,16134,False
682808988178739200,1750,165,False
682788441537560576,2436,1084,False
682750546109968385,1496,427,False
682697186228989953,1293,355,False
682662431982772225,3006,1053,False
682638830361513985,2042,583,False
682429480204398592,3373,1129,False
682406705142087680,7427,1722,False
682393905736888321,2194,654,False
682389078323662849,1630,449,False
682303737705140231,2998,953,False
682259524040966145,4054,1173,False
682242692827447297,3180,1132,False
682088079302213632,17884,9624,False
682059653698686977,4849,1635,False
682047327939461121,3134,920,False
682032003584274432,6467,1954,False
682003177596559360,3063,1483,False
681981167097122816,2760,1011,False
681891461017812993,2423,796,False
681694085539872773,12582,3973,False
681679526984871937,1738,430,False
681654059175129088,2588,906,False
681610798867845120,1866,453,False
681579835668455424,3488,1269,False
681523177663676416,14026,5621,False
681340665377193984,1609,272,False
681339448655802368,9108,3996,False
681320187870711809,2599,722,False
681302363064414209,3852,1774,False
681297372102656000,3155,928,False
681281657291280384,3173,1076,False
681261549936340994,1432,265,False
681242418453299201,1458,517,False
681231109724700672,2366,470,False
681193455364796417,3622,1440,False
680970795137544192,2376,643,False
680959110691590145,4492,1960,False
680940246314430465,3143,1018,False
680934982542561280,2056,425,False
680913438424612864,2361,607,False
680889648562991104,1728,356,False
680836378243002368,3398,1291,False
680805554198020098,2115,650,False
680801747103793152,2337,801,False
680798457301471234,2790,1007,False
680609293079592961,2573,681,False
680583894916304897,3557,1300,False
680497766108381184,4156,1863,False
680494726643068929,1683,476,False
680473011644985345,2492,730,False
680440374763077632,1419,487,False
680221482581123072,1439,286,False
680206703334408192,2772,1132,False
680191257256136705,2104,482,False
680176173301628928,3815,1505,False
680161097740095489,2277,718,False
680145970311643136,3536,1697,False
680130881361686529,2242,913,False
680115823365742593,2665,877,False
680100725817409536,3502,1335,False
680085611152338944,12557,8761,False
680070545539371008,2531,835,False
679877062409191424,1948,635,False
679872969355714560,2147,647,False
679862121895714818,2403,600,False
679854723806179328,2794,1194,False
679844490799091713,2321,740,False
679828447187857408,35511,13626,False
679777920601223168,3041,1070,False
679736210798047232,2050,770,False
679729593985699840,2121,803,False
679722016581222400,1627,456,False
679530280114372609,4682,2028,False
679527802031484928,2583,703,False
679511351870550016,3284,1230,False
679503373272485890,3103,1429,False
679475951516934144,2049,621,False
679462823135686656,30838,18264,False
679405845277462528,2316,1167,False
679158373988876288,20775,7801,False
679148763231985668,2719,995,False
679132435750195208,2915,1120,False
679111216690831360,5832,2510,False
679062614270468097,16532,7825,False
679047485189439488,2197,644,False
679001094530465792,2766,1185,False
678991772295516161,2238,1119,False
678969228704284672,1600,441,False
678800283649069056,2507,865,False
678798276842360832,3374,1121,False
678774928607469569,2743,877,False
678767140346941444,3442,1319,False
678764513869611008,1595,461,False
678755239630127104,6919,3169,False
678740035362037760,3652,1618,False
678708137298427904,5460,2353,False
678675843183484930,2785,1410,False
678643457146150913,1994,388,False
678446151570427904,3903,1492,False
678424312106393600,5328,2463,False
678410210315247616,4096,1742,False
678399652199309312,78136,30866,False
678396796259975168,1552,402,False
678389028614488064,1820,407,False
678380236862578688,2374,877,False
678341075375947776,1692,514,False
678334497360859136,1269,241,False
678278586130948096,11134,5900,False
678255464182861824,1546,353,False
678023323247357953,1859,370,False
678021115718029313,13243,6123,False
677961670166224897,3326,1632,False
677918531514703872,1300,394,False
677895101218201600,4692,2001,False
677716515794329600,2963,946,False
677700003327029250,3305,1399,False
677698403548192770,1197,309,False
677687604918272002,2427,817,False
677673981332312066,3236,1451,False
677662372920729601,1893,920,False
677644091929329666,1798,774,False
677573743309385728,2075,678,False
677565715327688705,1262,445,False
677557565589463040,2379,1118,False
677547928504967168,6744,3557,False
677530072887205888,1033,221,False
677335745548390400,2960,1704,False
677334615166730240,1308,275,False
677331501395156992,1052,227,False
677328882937298944,3544,1450,False
677314812125323265,1595,517,False
677301033169788928,1199,390,False
677269281705472000,1917,683,False
677228873407442944,3450,1582,False
677187300187611136,2656,884,False
676975532580409345,2683,1026,False
676957860086095872,2175,784,False
676949632774234114,1268,382,False
676948236477857792,2088,832,False
676946864479084545,1681,352,False
676942428000112642,2001,722,False
676936541936185344,12331,4758,False
676916996760600576,2885,1746,False
676897532954456065,2179,704,False
676864501615042560,2032,682,False
676821958043033607,22210,14976,False
676819651066732545,1757,638,False
676811746707918848,1380,409,False
676776431406465024,4834,1953,False
676617503762681856,2792,923,False
676613908052996102,1044,193,False
676606785097199616,1837,415,False
676603393314578432,1127,368,False
676593408224403456,4400,2073,False
676590572941893632,891,116,False
676588346097852417,2230,752,False
676582956622721024,1155,263,False
676575501977128964,2490,1073,False
676533798876651520,1820,531,False
676496375194980353,1470,510,False
676470639084101634,11227,4493,False
676440007570247681,1666,637,False
676430933382295552,1352,327,False
676263575653122048,2014,516,False
676237365392908289,1165,273,False
676219687039057920,73839,29825,False
676215927814406144,1675,552,False
676191832485810177,2200,993,False
676146341966438401,1854,635,False
676121918416756736,2090,1120,False
676101918813499392,2734,1121,False
676098748976615425,2887,1359,False
676089483918516224,1264,420,False
675898130735476737,1552,550,False
675891555769696257,2044,820,False
675888385639251968,2285,920,False
675878199931371520,4024,1349,False
675870721063669760,1564,542,False
675853064436391936,2592,1238,False
675849018447167488,906,137,False
675845657354215424,2184,841,False
675822767435051008,1469,516,False
675820929667219457,1007,225,False
675798442703122432,9885,3293,False
675781562965868544,1564,450,False
675740360753160193,1123,327,False
675710890956750848,1812,778,False
675707330206547968,1896,653,False
675706639471788032,623,90,False
675534494439489536,1769,394,False
675531475945709568,1139,365,False
675522403582218240,998,274,False
675517828909424640,1239,448,False
675501075957489664,16518,5590,False
675497103322386432,3014,1229,False
675489971617296384,1243,566,False
675483430902214656,1774,937,False
675432746517426176,1461,546,False
675372240448454658,1616,496,False
675362609739206656,1018,221,False
675354435921575936,31232,16041,False
675349384339542016,3765,2170,False
675334060156301312,2649,1230,False
675166823650848770,3417,1513,False
675153376133427200,5983,2453,False
675149409102012420,3599,1607,False
675147105808306176,901,219,False
675146535592706048,1132,282,False
675145476954566656,2045,847,False
675135153782571009,1251,454,False
675113801096802304,1866,748,False
675111688094527488,919,239,False
675109292475830276,2685,1083,False
675047298674663426,1021,304,False
675015141583413248,2583,1121,False
675006312288268288,936,211,False
675003128568291329,1496,436,False
674999807681908736,2149,1053,False
674805413498527744,823,339,False
674800520222154752,2881,811,False
674793399141146624,2396,1036,False
674790488185167872,1052,240,False
674788554665512960,774,202,False
674781762103414784,1920,1135,False
674774481756377088,1063,448,False
674767892831932416,1741,740,False
674764817387900928,754,225,False
674754018082705410,1309,418,False
674752233200820224,1401,440,False
674743008475090944,1334,520,False
674742531037511680,462,49,False
674739953134403584,1054,368,False
674737130913071104,619,82,False
674690135443775488,1096,451,False
674670581682434048,1536,611,False
674664755118911488,874,235,False
674646392044941312,1369,461,False
674644256330530816,989,258,False
674638615994089473,1613,557,False
674632714662858753,1441,546,False
674606911342424069,898,93,False
674468880899788800,5962,1929,False
674447403907457024,1017,344,False
674436901579923456,1061,369,False
674422304705744896,1367,514,False
674416750885273600,660,130,False
674410619106390016,1147,437,False
674394782723014656,1446,543,False
674372068062928900,815,300,False
674330906434379776,542,72,False
674318007229923329,1343,494,False
674307341513269249,10851,6592,False
674291837063053312,14034,5554,False
674271431610523648,1494,693,False
674269164442398721,870,217,False
674265582246694913,1561,802,False
674262580978937856,1250,428,False
674255168825880576,1396,515,False
674082852460433408,727,157,False
674075285688614912,945,269,False
674063288070742018,6084,2066,False
674053186244734976,3140,1223,False
674051556661161984,1384,464,False
674045139690631169,1339,607,False
674042553264685056,687,119,False
674038233588723717,1056,399,False
674036086168010753,813,193,False
674024893172875264,1696,1156,False
674019345211760640,1077,287,False
674014384960745472,1488,603,False
674008982932058114,1139,336,False
673956914389192708,1866,902,False
673919437611909120,1119,352,False
673906403526995968,3023,1545,False
673887867907739649,898,240,False
673716320723169284,2940,710,False
673715861853720576,3374,1952,False
673711475735838725,996,282,False
673709992831262724,798,253,False
673708611235921920,1025,270,False
673707060090052608,1048,370,False
673705679337693185,1202,388,False
673700254269775872,1364,537,False
673697980713705472,3778,1848,False
673689733134946305,1660,609,False
673688752737402881,1203,465,False
673686845050527744,1366,407,False
673680198160809984,1308,436,False
673662677122719744,1194,345,False
673656262056419329,689,222,False
673636718965334016,1048,339,False
673612854080196609,1526,679,False
673583129559498752,1142,338,False
673580926094458881,793,260,False
673576835670777856,1318,531,False
673363615379013632,978,287,False
673359818736984064,1377,630,False
673355879178194945,1430,539,False
673352124999274496,1585,509,False
673350198937153538,716,194,False
673345638550134785,2389,1186,False
673343217010679808,921,255,False
673342308415348736,1209,539,False
673320132811366400,12782,7410,False
673317986296586240,836,237,False
673295268553605120,7166,2982,False
673270968295534593,1019,344,False
673240798075449344,1359,671,False
673213039743795200,2128,789,False
673148804208660480,1616,589,False
672997845381865473,1879,673,False
672995267319328768,904,271,False
672988786805112832,935,271,False
672984142909456390,1199,514,False
672980819271634944,1733,953,False
672975131468300288,1593,847,False
672970152493887488,906,337,False
672968025906282496,1263,509,False
672964561327235073,1360,608,False
672902681409806336,1304,463,False
672898206762672129,857,400,False
672884426393653248,1467,796,False
672877615439593473,983,329,False
672834301050937345,1246,536,False
672828477930868736,1191,459,False
672640509974827008,929,296,False
672622327801233409,1228,457,False
672614745925664768,1166,549,False
672609152938721280,1054,367,False
672604026190569472,1050,377,False
672594978741354496,1261,579,False
672591762242805761,907,318,False
672591271085670400,681,176,False
672538107540070400,977,343,False
672523490734551040,597,159,False
672488522314567680,1056,407,False
672482722825261057,1066,561,False
672481316919734272,687,122,False
672475084225949696,1374,657,False
672466075045466113,1291,498,False
672272411274932228,6122,3163,False
672267570918129665,1415,581,False
672264251789176834,1081,314,False
672256522047614977,2686,1445,False
672254177670729728,1365,697,False
672248013293752320,1646,564,False
672245253877968896,647,144,False
672239279297454080,854,302,False
672231046314901505,1733,948,False
672222792075620352,749,199,False
672205392827572224,2142,1082,False
672169685991993344,972,343,False
672160042234327040,834,337,False
672139350159835138,1645,652,False
672125275208069120,2269,1073,False
672095186491711488,943,343,False
672082170312290304,897,345,False
672068090318987265,1227,481,False
671896809300709376,8081,3937,False
671891728106971137,1250,539,False
671882082306625538,3287,1308,False
671879137494245376,1343,627,False
671874878652489728,1192,519,False
671866342182637568,1062,463,False
671855973984772097,853,407,False
671789708968640512,6708,3255,False
671768281401958400,1133,463,False
671763349865160704,1585,846,False
671744970634719232,1284,716,False
671743150407421952,716,225,False
671735591348891648,1367,705,False
671729906628341761,8064,4089,False
671561002136281088,12124,6796,False
671550332464455680,865,197,False
671547767500775424,1276,552,False
671544874165002241,1860,988,False
671542985629241344,1035,530,False
671538301157904385,880,362,False
671536543010570240,1108,381,False
671533943490011136,963,544,False
671528761649688577,795,241,False
671520732782923777,1322,498,False
671518598289059840,897,279,False
671511350426865664,1508,663,False
671504605491109889,6617,3347,False
671497587707535361,869,421,False
671488513339211776,945,450,False
671486386088865792,547,183,False
671485057807351808,722,220,False
671390180817915904,1367,697,False
671362598324076544,1049,279,False
671357843010908160,379,145,False
671355857343524864,457,112,False
671347597085433856,905,400,False
671186162933985280,696,194,False
671182547775299584,1058,315,False
671166507850801152,828,323,False
671163268581498880,1559,1027,False
671159727754231808,344,74,False
671154572044468225,668,205,False
671151324042559489,630,142,False
671147085991960577,631,201,False
671141549288370177,1086,618,False
671138694582165504,877,375,False
671134062904504320,704,178,False
671122204919246848,3299,2347,False
671115716440031232,1296,728,False
671109016219725825,1084,410,False
670995969505435648,1051,272,False
670842764863651840,23417,8162,False
670840546554966016,553,181,False
670838202509447168,1050,647,False
670833812859932673,413,114,False
670832455012716544,692,201,False
670826280409919488,5228,3806,False
670823764196741120,735,175,False
670822709593571328,574,90,False
670815497391357952,3008,1443,False
670811965569282048,1067,253,False
670807719151067136,1105,459,False
670804601705242624,1853,901,False
670803562457407488,322,83,False
670797304698376195,699,222,False
670792680469889025,783,257,False
670789397210615808,626,223,False
670786190031921152,567,186,False
670783437142401025,784,359,False
670782429121134593,1462,721,False
670780561024270336,752,270,False
670778058496974848,317,69,False
670764103623966721,1029,392,False
670755717859713024,416,99,False
670733412878163972,906,476,False
670727704916926465,787,335,False
670717338665226240,1125,450,False
670704688707301377,734,348,False
670691627984359425,557,227,False
670679630144274432,711,265,False
670676092097810432,234,38,False
670668383499735048,10127,4687,False
670474236058800128,1423,693,False
670468609693655041,337,82,False
670465786746662913,922,512,False
670452855871037440,521,190,False
670449342516494336,1144,608,False
670444955656130560,6379,1867,False
670442337873600512,612,187,False
670435821946826752,999,482,False
670434127938719744,1335,604,False
670433248821026816,313,104,False
670428280563085312,1320,579,False
670427002554466305,492,148,False
670421925039075328,1236,599,False
670420569653809152,584,296,False
670417414769758208,539,303,False
670411370698022913,1908,832,False
670408998013820928,526,206,False
670403879788544000,407,143,False
670385711116361728,535,191,False
670374371102445568,709,251,False
670361874861563904,313,60,False
670338931251150849,406,101,False
670319130621435904,3693,1144,False
670303360680108032,411,123,False
670290420111441920,659,268,False
670093938074779648,973,310,False
670086499208155136,661,237,False
670079681849372674,2102,1146,False
670073503555706880,1480,741,False
670069087419133954,589,223,False
670061506722140161,718,310,False
670055038660800512,631,305,False
670046952931721218,614,160,False
670040295598354432,714,104,False
670037189829525505,562,257,False
670003130994700288,315,84,False
669993076832759809,305,78,False
669972011175813120,419,147,False
669970042633789440,285,51,False
669942763794931712,478,148,False
669926384437997569,358,89,False
669923323644657664,224,53,False
669753178989142016,759,372,False
669749430875258880,245,62,False
669684865554620416,483,83,False
669683899023405056,361,102,False
669682095984410625,334,126,False
669680153564442624,632,268,False
669661792646373376,769,400,False
669625907762618368,3339,1696,False
669603084620980224,904,339,False
669597912108789760,485,142,False
669583744538451968,1403,867,False
669573570759163904,412,130,False
669571471778410496,1504,952,False
669567591774625800,220,48,False
669564461267722241,369,112,False
669393256313184256,339,69,False
669375718304980992,1255,679,False
669371483794317312,466,167,False
669367896104181761,435,141,False
669363888236994561,593,214,False
669359674819481600,350,113,False
669354382627049472,2553,1199,False
669353438988365824,595,242,False
669351434509529089,409,168,False
669328503091937280,963,391,False
669327207240699904,544,114,False
669324657376567296,467,195,False
669216679721873412,1132,377,False
669214165781868544,413,149,False
669203728096960512,952,436,False
669037058363662336,622,290,False
669015743032369152,704,348,False
669006782128353280,547,229,False
669000397445533696,19813,5971,False
668994913074286592,418,209,False
668992363537309700,708,316,False
668989615043424256,633,309,False
668988183816871936,854,434,False
668986018524233728,519,153,False
668981893510119424,511,282,False
668979806671884288,753,327,False
668975677807423489,1236,545,False
668967877119254528,136,21,False
668960084974809088,665,229,False
668955713004314625,259,66,False
668932921458302977,246,53,False
668902994700836864,301,94,False
668892474547511297,378,138,False
668872652652679168,498,281,False
668852170888998912,426,149,False
668826086256599040,411,124,False
668815180734689280,524,245,False
668779399630725120,673,347,False
668655139528511488,495,204,False
668645506898350081,824,496,False
668643542311546881,822,488,False
668641109086707712,1009,504,False
668636665813057536,981,461,False
668633411083464705,2649,1495,False
668631377374486528,673,297,False
668627278264475648,296,104,False
668625577880875008,360,120,False
668623201287675904,1343,703,False
668620235289837568,186,37,False
668614819948453888,581,298,False
668587383441514497,1576,1003,False
668567822092664832,227,49,False
668544745690562560,484,212,False
668542336805281792,429,198,False
668537837512433665,241,67,False
668528771708952576,440,208,False
668507509523615744,310,98,False
668496999348633600,383,122,False
668484198282485761,403,220,False
668480044826800133,432,135,False
668466899341221888,840,476,False
668297328638447616,593,275,False
668291999406125056,229,29,False
668286279830867968,478,127,False
668274247790391296,774,220,False
668268907921326080,523,220,False
668256321989451776,1221,555,False
668248472370458624,904,445,False
668237644992782336,5854,2649,False
668226093875376128,281,96,False
668221241640230912,488,183,False
668204964695683073,527,183,False
668190681446379520,610,188,False
668171859951755264,459,180,False
668154635664932864,470,290,False
668142349051129856,547,260,False
668113020489474048,633,219,False
667937095915278337,1178,743,False
667924896115245057,277,103,False
667915453470232577,199,53,False
667911425562669056,469,278,False
667902449697558528,813,356,False
667886921285246976,1773,1001,False
667885044254572545,779,438,False
667878741721415682,374,110,False
667873844930215936,592,379,False
667866724293877760,2869,970,False
667861340749471744,231,74,False
667832474953625600,279,58,False
667806454573760512,997,454,False
667801013445750784,310,89,False
667793409583771648,667,309,False
667782464991965184,392,230,False
667773195014021121,220,50,False
667766675769573376,414,202,False
667728196545200128,361,143,False
667724302356258817,454,299,False
667550904950915073,0,31,False
667550882905632768,0,29,False
667549055577362432,5457,2104,False
667546741521195010,321,115,False
667544320556335104,810,493,False
667538891197542400,194,60,False
667534815156183040,772,493,False
667530908589760512,441,221,False
667524857454854144,1603,1049,False
667517642048163840,348,179,False
667509364010450944,6431,1992,False
667502640335572993,514,207,False
667495797102141441,493,248,False
667491009379606528,494,210,False
667470559035432960,243,89,False
667455448082227200,181,56,False
667453023279554560,297,83,False
667443425659232256,740,540,False
667437278097252352,425,221,False
667435689202614272,292,79,False
667405339315146752,441,208,False
667393430834667520,182,51,False
667369227918143488,346,151,False
667211855547486208,459,223,False
667200525029539841,579,243,False
667192066997374976,363,91,False
667188689915760640,704,370,False
667182792070062081,13474,5727,False
667177989038297088,179,51,False
667176164155375616,573,424,False
667174963120574464,233,72,False
667171260800061440,206,77,False
667165590075940865,2529,1047,False
667160273090932737,240,57,False
667152164079423490,44961,15732,False
667138269671505920,4302,2031,False
667119796878725120,314,121,False
667090893657276420,314,116,False
667073648344346624,376,109,False
667070482143944705,78,13,False
667065535570550784,160,41,False
667062181243039745,206,48,False
667044094246576128,175,45,False
667012601033924608,423,207,False
666996132027977728,227,82,False
666983947667116034,2391,906,False
666837028449972224,759,512,False
666835007768551424,199,74,False
666826780179869698,238,84,False
666817836334096384,479,234,False
666804364988780544,219,84,False
666786068205871104,707,446,False
666781792255496192,361,176,False
666776908487630848,323,157,False
666739327293083650,221,60,False
666701168228331520,401,202,False
666691418707132416,174,45,False
666649482315059201,1049,574,False
666644823164719104,220,74,False
666454714377183233,481,198,False
666447344410484738,96,18,False
666437273139982337,114,42,False
666435652385423360,152,46,False
666430724426358785,292,174,False
666428276349472768,151,73,False
666421158376562688,294,103,False
666418789513326592,112,41,False
666411507551481857,404,289,False
666407126856765440,98,32,False
666396247373291520,155,73,False
666373753744588802,171,80,False
666362758909284353,713,507,False
666353288456101888,195,64,False
666345417576210432,271,128,False
666337882303524864,180,82,False
666293911632134144,459,314,False
666287406224695296,134,58,False
666273097616637952,159,70,False
666268910803644416,95,32,False
666104133288665088,13448,5893,False
666102155909144576,70,11,False
666099513787052032,142,58,False
666094000022159362,153,66,False
666082916733198337,102,41,False
666073100786774016,292,142,False
666071193221509120,135,52,False
666063827256086533,444,194,False
666058600524156928,104,52,False
666057090499244032,266,123,False
666055525042405380,407,217,False
666051853826850816,1111,761,False
666050758794694657,123,51,False
666049248165822465,96,40,False
666044226329800704,266,127,False
666033412701032449,111,40,False
666029285002620928,120,42,False
666020888022790149,2380,456,False
